Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
IDA total,41.94357146,42.48663058,43.02808219,43.56642382,44.0976644,44.6089935,45.08614284,45.52082654,45.9101331,46.25836083,46.57885506,46.89135535,47.21565266,47.56628983,47.9507087,48.37365087,48.83352473,49.31582143,49.8022972,50.277226,50.73000169,51.19189046,51.59847382,51.97893283,52.33762088,52.66480802,52.9533578,53.20545405,53.41598516,53.61147696,53.78449977,53.95331521,54.13015695,54.31593285,54.51701739,54.73891969,54.98416322,55.24893209,55.53011942,55.8409699,56.18554072,56.57293465,57.00463445,57.48123554,57.99717249,58.54231735,59.1068377,59.67736168,60.23706609,60.77314343,61.27523278,61.73914917,62.16839639,62.56897973,62.94312012,63.29278497,63.62100481,63.93232032,
IDA blend,43.64226354,44.30074407,44.9384802,45.55310963,46.14489832,46.71440097,47.26427033,47.79910514,48.32038064,48.82842407,49.32252128,49.80142499,50.2637995,50.70979419,51.13787494,51.55311666,51.95883405,52.35748419,52.74978728,53.13308718,53.501472,53.84710562,54.16735329,54.43734155,54.67020659,54.85565025,54.99426901,55.09644915,55.15629941,55.19386111,55.21151234,55.19984754,55.17602003,55.13333352,55.09470408,55.068299,55.06468158,55.09347431,55.14780804,55.24601618,55.40195535,55.62254709,55.91177291,56.25385447,56.65488647,57.10290066,57.58927217,58.09793621,58.61078794,59.11364901,59.5988083,60.04813891,60.45512345,60.83053562,61.1744604,61.48842968,61.77647096,62.04811278,
Indonesia,48.651,49.281,49.897,50.499,51.09,51.672,52.249,52.824,53.397,53.968,54.537,55.1,55.655,56.197,56.726,57.24,57.742,58.23,58.707,59.171,59.618,60.045,60.451,60.836,61.203,61.555,61.899,62.241,62.583,62.929,63.281,63.638,63.998,64.353,64.701,65.032,65.339,65.617,65.866,66.087,66.285,66.467,66.643,66.82,67.002,67.191,67.386,67.581,67.775,67.964,68.15,68.331,68.509,68.684,68.856,69.025,69.191,69.355,
IDA only,41.12902629,41.61710549,42.11253052,42.6143473,43.11668007,43.60039965,44.04320622,44.43051649,44.75704905,45.02852787,45.26459358,45.49486331,45.74928419,46.04934715,46.40704764,46.82730842,47.30649919,47.82228488,48.34754643,48.86047898,49.34830691,49.86664842,50.31021963,50.74143444,51.15901557,51.55400855,51.9153246,52.24079446,52.52635895,52.80140291,53.0532443,53.31485545,53.59490028,53.89824282,54.22220713,54.57098847,54.94312012,55.3282133,55.72515772,56.14448676,56.58513405,57.05711067,57.56070183,58.10465872,58.67805,59.27183469,59.87567401,60.4776481,61.06158418,61.61528113,62.12754173,62.60058504,63.04237704,63.45705297,63.84781547,64.21669282,64.56610357,64.8980448,
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52926829,,,,,,,,77.96585366,,,,,,,,,,,,,,,,
India,41.174,41.794,42.421,43.057,43.702,44.356,45.02,45.691,46.366,47.043,47.721,48.399,49.075,49.746,50.405,51.047,51.665,52.257,52.819,53.349,53.842,54.295,54.711,55.099,55.468,55.83,56.201,56.589,57.003,57.445,57.915,58.409,58.915,59.421,59.921,60.408,60.877,61.327,61.761,62.179,62.582,62.977,63.368,63.759,64.154,64.556,64.966,65.383,65.802,66.219,66.625,67.013,67.377,67.714,68.021,68.302,68.56,68.803,
Ireland,69.7965122,69.97826829,70.13407317,70.27292683,70.40129268,70.52314634,70.63843902,70.74514634,70.84429268,70.93787805,71.03143902,71.12853659,71.2322439,71.34556098,71.47202439,71.61660976,71.78278049,71.969,72.17373171,72.39346341,72.6232439,72.85609756,73.08807317,73.31368293,73.53146341,73.74236585,73.95141463,74.16253659,74.37770732,74.59590244,74.80909756,75.00526829,75.18095122,75.33612195,75.47680488,75.61756098,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,80.94878049,81.34878049,81.45365854,81.70487805,81.95609756,
"Iran, Islamic Rep.",44.947,45.512,46.07,46.622,47.173,47.73,48.3,48.889,49.505,50.15,50.856,51.662,52.561,53.514,54.463,55.265,55.744,55.826,55.513,54.88,54.111,53.452,53.128,53.293,53.995,55.213,56.846,58.683,60.528,62.275,63.828,65.131,66.209,67.094,67.791,68.326,68.741,69.092,69.428,69.775,70.144,70.526,70.899,71.249,71.582,71.912,72.259,72.635,73.044,73.481,73.932,74.375,74.787,75.153,75.466,75.73,75.953,76.153,
Iraq,48.022,49.222,50.409,51.58,52.73,53.839,54.885,55.85,56.723,57.5,58.199,58.849,59.47,60.062,60.611,61.046,61.276,61.263,61.018,60.598,60.127,59.766,59.647,59.85,60.393,61.236,62.285,63.393,64.436,65.354,66.118,66.735,67.256,67.722,68.134,68.489,68.776,68.987,69.122,69.183,69.169,69.081,68.932,68.742,68.537,68.35,68.217,68.156,68.177,68.283,68.465,68.702,68.963,69.219,69.458,69.672,69.862,70.038,
Iceland,73.42317073,73.50341463,73.72195122,73.04292683,73.54170732,73.86878049,73.3004878,73.78317073,74.00585366,73.77634146,73.93390244,73.5704878,74.45585366,74.45097561,74.51170732,75.57878049,76.97219512,76.37365854,76.64926829,76.77317073,76.84658537,76.52146341,77.03780488,76.84560976,77.57658537,77.60243902,77.99073171,77.33902439,77.08292683,78.14097561,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.46829268,82.20487805,82.20487805,
Israel,,72.00658537,72.11219512,,,,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951,82.40731707,82.60243902,
Italy,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.47073171,75.77073171,76.2195122,76.37073171,76.8195122,76.97073171,77.0195122,77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,83.24390244,83.24390244,
Jamaica,64.387,64.96,65.484,65.962,66.396,66.789,67.144,67.466,67.763,68.045,68.324,68.609,68.907,69.219,69.546,69.885,70.235,70.583,70.919,71.231,71.509,71.739,71.92,72.052,72.135,72.175,72.179,72.16,72.129,72.096,72.065,72.039,72.015,71.996,71.986,71.99,72.011,72.052,72.116,72.205,72.327,72.487,72.683,72.911,73.167,73.446,73.739,74.038,74.334,74.619,74.883,75.122,75.334,75.523,75.689,75.836,75.97,76.097,
Jordan,52.651,53.438,54.22,54.995,55.765,56.526,57.279,58.022,58.752,59.468,60.171,60.864,61.545,62.215,62.869,63.502,64.108,64.683,65.224,65.731,66.207,66.656,67.086,67.5,67.899,68.283,68.649,68.992,69.311,69.604,69.872,70.113,70.331,70.529,70.712,70.885,71.053,71.219,71.386,71.556,71.73,71.907,72.083,72.256,72.427,72.594,72.76,72.924,73.087,73.25,73.412,73.571,73.729,73.883,74.034,74.182,74.329,74.476,
Japan,67.66609756,68.31,68.59487805,69.65804878,70.13243902,70.20195122,70.98658537,71.27658537,71.61121951,71.83878049,71.9502439,72.88292683,73.50658537,73.75756098,74.39390244,75.05731707,75.45682927,75.89829268,76.03829268,76.33756098,76.09170732,76.41439024,76.92292683,76.96146341,77.36536585,77.6504878,78.06463415,78.48365854,78.39926829,78.81804878,78.83682927,79.10073171,79.15390244,79.29365854,79.68707317,79.53634146,80.2002439,80.42414634,80.50146341,80.57073171,81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,84.0997561,
Kazakhstan,58.36758537,58.78158537,59.19907317,59.61856098,60.03604878,60.44902439,60.852,61.2394878,61.60897561,61.95646341,62.27646341,62.56495122,62.82495122,63.06043902,63.27992683,63.49236585,63.7097561,63.94058537,64.19190244,64.46673171,66.62439024,66.70609756,66.78780488,67.66219512,68.53658537,68.53658537,68.91341463,69.2902439,68.84878049,68.2902439,68.33658537,67.98292683,67.73170732,66.72682927,65.67317073,64.9195122,64.1097561,64.46341463,64.56097561,65.5195122,65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62,72,72.3,72.95,
Kenya,46.348,46.997,47.635,48.251,48.841,49.409,49.962,50.514,51.074,51.644,52.222,52.803,53.379,53.945,54.497,55.042,55.592,56.148,56.705,57.247,57.757,58.211,58.588,58.869,59.039,59.082,58.994,58.783,58.465,58.05,57.536,56.918,56.212,55.449,54.669,53.911,53.205,52.589,52.106,51.805,51.751,52.004,52.565,53.413,54.513,55.819,57.271,58.784,60.275,61.68,62.936,64.008,64.907,65.651,66.242,66.695,67.032,67.291,
Kyrgyz Republic,56.12807317,56.56412195,57.00265854,57.44319512,57.8822439,58.31526829,58.73829268,59.14631707,59.53585366,59.90387805,60.24490244,60.55441463,60.83541463,61.09290244,61.33290244,61.56485366,61.7972439,62.04007317,62.30090244,62.5857561,62.90378049,63.26363415,63.65887805,64.0775122,64.50492683,64.91895122,65.29378049,65.61119512,65.85858537,67.90731707,68.29756098,68.55121951,68.10243902,67.19268293,66.03902439,65.7902439,66.54390244,66.89268293,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,
Cambodia,41.242,41.366,41.526,41.71,41.893,42.083,42.298,42.486,42.55,42.369,41.566,39.699,36.676,32.667,28.04,23.595,20.317,18.907,19.725,22.744,27.536,33.342,39.157,44.173,48.025,50.563,51.916,52.587,52.999,53.302,53.595,53.916,54.228,54.514,54.82,55.189,55.653,56.212,56.862,57.604,58.432,59.335,60.283,61.241,62.186,63.088,63.927,64.695,65.391,66.01,66.555,67.034,67.466,67.868,68.251,68.62,68.981,69.331,
Kiribati,49.245,49.773,50.304,50.828,51.338,51.838,52.337,52.845,53.361,53.879,54.384,54.858,55.287,55.659,55.973,56.224,56.416,56.564,56.688,56.802,56.927,57.077,57.262,57.49,57.768,58.101,58.492,58.927,59.394,59.88,60.371,60.854,61.318,61.755,62.158,62.526,62.862,63.174,63.469,63.745,64.001,64.231,64.43,64.599,64.74,64.859,64.961,65.054,65.146,65.244,65.354,65.481,65.623,65.78,65.949,66.13,66.317,66.506,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,63.95121951,,,,,65.95121951,,,,,67.95121951,,,,,70.03634146,,,,,71.33658537,,,,,,,,,,,,,,,,
"Korea, Rep.",53.00180488,53.73673171,54.48509756,55.24736585,56.02358537,56.82321951,57.65819512,58.52653659,59.4182439,60.31636585,62.16341463,62.61219512,63.0097561,63.40731707,63.80487805,64.15365854,64.50243902,64.9,65.19756098,65.54634146,66.04634146,66.54634146,67.09512195,67.54634146,68.19512195,68.79512195,69.44634146,69.99756098,70.54878049,71.04878049,71.59756098,72.04634146,72.49756098,72.99756098,73.39756098,73.7,74.15121951,74.60243902,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,
Kuwait,60.285,61.01,61.697,62.346,62.961,63.542,64.092,64.614,65.108,65.579,66.027,66.453,66.857,67.241,67.607,67.958,68.298,68.628,68.949,69.263,69.573,69.878,70.178,70.47,70.752,71.021,71.273,71.505,71.717,71.908,72.079,72.232,72.369,72.496,72.613,72.722,72.824,72.917,73.004,73.084,73.16,73.232,73.3,73.367,73.434,73.505,73.584,73.67,73.764,73.868,73.979,74.096,74.217,74.338,74.458,74.577,74.694,74.811,
Latin America & Caribbean (excluding high income),55.63601765,56.13111449,56.60708906,57.06468361,57.50554619,57.93503207,58.35910272,58.78213948,59.20808916,59.63732149,60.06721777,60.49432858,60.91191968,61.31645542,61.70741338,62.08586841,62.45605238,62.82241127,63.18906476,63.55767207,63.92764846,64.29718873,64.66444404,65.02396972,65.38009307,65.73110471,66.07764859,66.42182529,66.76409929,67.10844228,67.45931487,67.82127586,68.19670566,68.58203078,68.97832033,69.37992806,69.78137643,70.17694635,70.55865137,70.9246804,71.27155371,71.5983515,71.90828042,72.20277491,72.48525534,72.75757973,73.02202291,73.28076458,73.53476277,73.78568388,74.03180192,74.27360619,74.50786077,74.73365635,74.9518477,75.16295122,75.36874596,75.57025443,
Lao PDR,43.204,43.511,43.817,44.121,44.424,44.728,45.033,45.34,45.65,45.962,46.273,46.578,46.876,47.166,47.449,47.722,47.985,48.244,48.503,48.771,49.06,49.38,49.74,50.14,50.58,51.055,51.553,52.064,52.576,53.085,53.589,54.09,54.594,55.106,55.628,56.158,56.698,57.246,57.801,58.359,58.923,59.494,60.07,60.648,61.224,61.793,62.348,62.886,63.402,63.893,64.357,64.795,65.208,65.6,65.975,66.335,66.683,67.021,
Lebanon,63.267,63.575,63.871,64.157,64.435,64.709,64.982,65.255,65.528,65.8,66.067,66.323,66.565,66.789,66.995,67.183,67.352,67.508,67.657,67.804,67.955,68.115,68.287,68.475,68.681,68.904,69.143,69.394,69.656,69.93,70.222,70.537,70.878,71.248,71.646,72.071,72.522,72.991,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43,78.656,78.86,79.05,79.231,79.409,79.584,79.758,
Liberia,34.671,34.941,35.257,35.626,36.049,36.52,37.03,37.564,38.113,38.674,39.254,39.867,40.522,41.217,41.943,42.686,43.431,44.156,44.838,45.458,45.996,46.435,46.778,47.032,47.206,47.298,47.309,47.26,47.189,47.138,47.183,47.406,47.839,48.475,49.283,50.163,50.984,51.641,52.082,52.314,52.423,52.543,52.814,53.323,54.084,55.052,56.136,57.207,58.167,58.977,59.631,60.155,60.615,61.066,61.527,62.007,62.505,63.006,
Libya,42.609,44.211,45.833,47.415,48.914,50.303,51.581,52.778,53.921,55.011,56.052,57.046,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.644,67.034,67.413,67.789,68.16,68.522,68.864,69.172,69.439,69.664,69.85,70,70.127,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.629,71.681,71.679,71.643,71.598,71.574,71.592,71.659,71.776,71.934,72.11,
St. Lucia,57.329,58.13,58.872,59.531,60.104,60.602,61.052,61.494,61.962,62.468,63.017,63.604,64.21,64.818,65.422,66.02,66.615,67.207,67.791,68.354,68.88,69.348,69.747,70.074,70.329,70.521,70.668,70.789,70.9,71.008,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.287,72.652,73.028,73.393,73.728,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496,75.696,
Latin America & Caribbean,56.0467487,56.52862768,56.9927748,57.44007428,57.87165209,58.2928465,58.70947886,59.12567325,59.54555093,59.96972991,60.39609802,60.82156899,61.23943393,61.6461033,62.04046123,62.42319214,62.79808686,63.16895173,63.53966195,63.9112829,64.28309939,64.65306214,65.01948021,65.37752332,65.73095434,66.07836794,66.42035172,66.75889938,67.09516366,67.4326632,67.77609697,68.12999432,68.49660047,68.87320435,69.26049566,69.65326208,70.04635852,70.43405242,70.80865044,71.16817246,71.51591318,71.83730703,72.14398951,72.43278364,72.70819395,72.97340599,73.2314056,73.4823491,73.72547675,73.97115764,74.21257493,74.44992327,74.68026281,74.90319664,75.11903877,75.32855586,75.5332703,75.73420788,
Least developed countries: UN classification,40.25245789,40.72727853,41.21160441,41.70445535,42.20012165,42.67829746,43.11411905,43.4910681,43.80166185,44.05077644,44.25877234,44.45700805,44.67839029,44.94789835,45.28003419,45.68201991,46.1509499,46.66240936,47.18628339,47.69773881,48.18166466,48.63555144,49.06976083,49.48990473,49.89557729,50.277904,50.62557822,50.93559168,51.21066718,51.46227303,51.71068237,51.980593,52.28676719,52.63190649,53.00830296,53.40903096,53.83124021,54.27295318,54.73228164,55.20978636,55.70917978,56.2372094,56.79826627,57.39123274,58.01070546,58.64871678,59.29714321,59.94403092,60.57735912,61.1876779,61.76445103,62.30072775,62.79779984,63.25722396,63.67942545,64.06619134,64.42160278,64.75237624,
Low income,39.26240887,39.67876916,40.09917316,40.53253853,40.98494832,41.45817423,41.94907768,42.44789778,42.94610833,43.43760793,43.91910005,44.38979202,44.85065008,45.29986107,45.73560419,46.15352014,46.5500055,46.92592959,47.28542587,47.63319556,47.97586576,48.31928802,48.66548668,49.0128066,49.35639276,49.68374432,49.9784252,50.22896819,50.43110538,50.59570888,50.74292886,50.89868937,51.08248219,51.29854703,51.53752789,51.79864639,52.09170741,52.42719142,52.81155086,53.24836939,53.74004809,54.28781925,54.88609391,55.52732938,56.20255849,56.89799997,57.60005523,58.29248819,58.95728649,59.57936927,60.15115316,60.67361888,61.15909742,61.61797258,62.05445295,62.47113254,62.86877505,63.24892343,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.42195122,77.3902439,76.83658537,76.04634146,77.74634146,79.1097561,76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,82.26097561,82.07317073,82.65609756,82.25853659,82.25853659,
Sri Lanka,59.369,59.769,60.177,60.611,61.078,61.579,62.104,62.631,63.144,63.634,64.097,64.528,64.934,65.321,65.694,66.067,66.459,66.874,67.308,67.751,68.171,68.529,68.801,68.975,69.058,69.079,69.086,69.121,69.209,69.351,69.511,69.628,69.66,69.593,69.452,69.31,69.267,69.399,69.744,70.296,71.002,71.775,72.511,73.128,73.593,73.896,74.059,74.144,74.207,74.27,74.352,74.462,74.593,74.741,74.906,75.088,75.284,75.485,
Lower middle income,45.25387241,45.85625525,46.45300183,47.04445826,47.62864424,48.19684813,48.73920787,49.2496365,49.7267796,50.17575998,50.60995547,51.04741271,51.50344536,51.98740739,52.49984634,53.03726107,53.58930814,54.13944146,54.67099173,55.17344412,55.63940461,56.06863303,56.46785686,56.84626431,57.20810368,57.55630263,57.89617558,58.24692935,58.57863377,58.92004442,59.25837695,59.58226699,59.91366738,60.2375918,60.55785423,60.86888174,61.20097567,61.52950096,61.85622524,62.15438969,62.45118459,62.76516606,63.0929843,63.42364142,63.76746087,64.11996786,64.49059428,64.86976832,65.24852291,65.63937484,66.01970201,66.37257839,66.6969046,66.99937111,67.27420744,67.52690036,67.76482173,67.98994347,
Low & middle income,47.2519278,47.77348511,48.37490338,49.08352992,49.90590881,50.80957972,51.74845352,52.67419969,53.54762694,54.33907244,55.06510922,55.71399716,56.2994071,56.87022307,57.42275968,57.92659247,58.42511023,58.89542291,59.33770782,59.73342848,60.11275578,60.47382734,60.82383176,61.13586341,61.42316482,61.74042673,62.08308034,62.36257943,62.62278649,62.86310703,63.09161762,63.3173239,63.47610843,63.63375439,63.84897861,64.09365069,64.39095095,64.70708147,65.00296352,65.26824973,65.56949654,65.88178195,66.19582022,66.51713412,66.85445548,67.17783643,67.53514398,67.88171418,68.20869709,68.55012201,68.85883019,69.1716476,69.45228878,69.72152587,69.96149076,70.19131037,70.41077335,70.62000811,
Lesotho,46.602,47.089,47.501,47.829,48.08,48.264,48.401,48.522,48.656,48.822,49.037,49.309,49.634,50.006,50.426,50.896,51.418,51.985,52.582,53.196,53.807,54.396,54.949,55.462,55.931,56.395,56.905,57.48,58.098,58.708,59.206,59.464,59.394,58.944,58.112,56.902,55.351,53.584,51.75,49.971,48.405,47.195,46.394,46.021,46.078,46.521,47.266,48.171,49.112,50.014,50.826,51.53,52.158,52.738,53.268,53.745,54.174,54.568,
Late-demographic dividend,50.24703643,50.74932571,51.39064772,52.26314333,53.36895918,54.67155674,56.04651105,57.40194235,58.68616123,59.78883989,60.77004422,61.59111871,62.3150155,62.98206239,63.62896084,64.159304,64.70739643,65.21483475,65.68532426,66.0939586,66.47637479,66.86809435,67.23128277,67.50822328,67.73326059,68.02207874,68.37918489,68.58172986,68.77063184,68.90713814,69.04165739,69.16367192,69.18726574,69.1939008,69.32248038,69.54288152,69.8736873,70.23046478,70.57633462,70.86366462,71.2183887,71.60076324,71.95906008,72.31268773,72.68104037,72.99016197,73.35016239,73.66460826,73.93259047,74.21972202,74.44532975,74.71602975,74.92908933,75.15055938,75.34488426,75.53297617,75.73400208,75.92407033,
Lithuania,69.84731707,70.10268293,69.09536585,70.20439024,71.50902439,71.32512195,71.5202439,71.60390244,71.31365854,70.92853659,70.80439024,71.73536585,71.02463415,71.33219512,71.24414634,70.86731707,70.95804878,70.8095122,70.60463415,70.48219512,70.48219512,70.46073171,70.83682927,70.77780488,70.32,70.50121951,72.08073171,71.93463415,71.76219512,71.42536585,71.16073171,70.36414634,70.23439024,68.9104878,68.5302439,69.00634146,70.10804878,70.90902439,71.2195122,71.57073171,72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,74.67073171,
Luxembourg,68.44639024,68.73773171,68.99812195,69.22307317,69.41104878,69.56102439,69.67446341,69.76134146,69.83514634,69.90485366,69.98346341,70.08143902,70.20531707,70.35817073,70.54256098,70.75760976,70.9985122,71.25629268,71.52246341,71.79446341,72.07260976,72.35768293,72.65346341,72.95887805,73.27192683,73.5857561,73.89460976,74.1937561,74.48034146,74.75241463,75.01041463,75.46341463,75.77073171,75.71219512,76.37073171,76.51219512,76.5195122,76.8804878,77.01707317,77.77073171,77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.68536585,
Latvia,69.78682927,70.03243902,69.4304878,69.82902439,71.02804878,70.72658537,70.70731707,70.39390244,70.04292683,69.79682927,69.83536585,70.16463415,69.87878049,69.81341463,69.74097561,68.92536585,69.04780488,69.10463415,68.98780488,68.49560976,68.80853659,68.78634146,69.32829268,69.11902439,69.16292683,69.29146341,70.62243902,70.69292683,70.61536585,70.15536585,69.27317073,69.03243902,68.39609756,66.72268293,65.66439024,66.39121951,68.77658537,69.34926829,69.01219512,69.74292683,70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,73.98292683,74.12439024,74.4804878,74.5804878,74.6804878,
"Macao SAR, China",64.828,65.301,65.757,66.199,66.629,67.055,67.486,67.928,68.388,68.865,69.36,69.869,70.384,70.897,71.4,71.887,72.352,72.793,73.209,73.602,73.974,74.33,74.677,75.02,75.362,75.702,76.036,76.363,76.68,76.99,77.296,77.607,77.926,78.253,78.588,78.925,79.256,79.573,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.937,83.155,83.355,83.536,83.7,83.849,83.991,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,73.2195122,72.76829268,72.9195122,72.66829268,73.5195122,73.67073171,74.27073171,74.32195122,74.52195122,75.92439024,75.42439024,75.57317073,75.82195122,75.97073171,76.17073171,76.37073171,76.57073171,76.77073171,76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,79.17073171,79.32195122,79.47073171,79.62195122,79.72195122,
Morocco,48.458,48.88,49.307,49.738,50.168,50.593,51.009,51.413,51.808,52.195,52.572,52.94,53.305,53.676,54.066,54.492,54.976,55.525,56.141,56.823,57.56,58.339,59.139,59.937,60.717,61.469,62.189,62.878,63.536,64.158,64.733,65.253,65.716,66.129,66.502,66.848,67.184,67.526,67.889,68.284,68.722,69.209,69.738,70.296,70.873,71.456,72.029,72.58,73.097,73.572,73.999,74.377,74.717,75.026,75.309,75.573,75.821,76.059,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,61.995,62.367,62.743,63.122,63.496,63.856,64.186,64.476,64.718,64.908,65.045,65.134,65.186,65.213,65.221,65.209,65.172,65.111,65.037,64.971,64.951,65.022,65.205,65.499,65.887,66.33,66.772,67.156,67.44,67.605,67.643,67.563,67.408,67.221,67.03,66.867,66.761,66.722,66.752,66.852,67.006,67.185,67.362,67.521,67.665,67.82,68.022,68.302,68.671,69.119,69.616,70.117,70.577,70.961,71.258,71.468,71.61,71.718,
Madagascar,39.962,40.444,40.924,41.401,41.876,42.351,42.828,43.31,43.796,44.283,44.771,45.257,45.735,46.203,46.656,47.094,47.517,47.926,48.317,48.683,49.005,49.26,49.442,49.56,49.634,49.694,49.781,49.932,50.176,50.53,51.003,51.595,52.278,53.022,53.808,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.932,66.312,
Maldives,37.397,37.995,38.626,39.281,39.956,40.643,41.339,42.046,42.764,43.495,44.241,45.009,45.803,46.624,47.474,48.355,49.271,50.215,51.18,52.154,53.12,54.061,54.964,55.826,56.648,57.437,58.208,58.98,59.766,60.573,61.399,62.237,63.077,63.911,64.739,65.568,66.408,67.267,68.144,69.035,69.936,70.842,71.737,72.603,73.418,74.151,74.771,75.269,75.648,75.92,76.112,76.259,76.401,76.571,76.783,77.042,77.339,77.649,
Middle East & North Africa,46.67442701,47.7663009,48.35689618,48.44779746,49.04377491,49.6401662,50.6988842,51.2573009,51.80393404,52.3563605,52.93098186,53.54340186,54.17061018,54.868378,55.57452459,56.27881826,56.94057892,57.50164777,57.97888202,58.38287143,58.75292526,59.14657443,59.60781761,60.19115069,60.8907449,61.69597919,62.55533747,63.43541539,64.25479533,65.05879427,65.7699648,66.37546389,66.85811477,67.34995565,67.78826015,68.20949199,68.58116003,68.91172329,69.22505145,69.53019847,69.82119704,70.10503693,70.37022345,70.63003341,70.89254093,71.14118391,71.39517571,71.63372171,71.87106772,72.097824,72.3082179,72.50784765,72.70669605,72.91438758,73.11705443,73.31614488,73.52487075,73.72989973,
